Source	Target	Date_de_debut	Date_de_fin	Type_de_lien	Source_Info
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 3504
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 2977
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 3506
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 6847
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 8598
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 8599
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 35828
Comtes de Flandre	S.-Bertin	1190	1190	Transaction	DiBe 8605
Comtes de Hainaut	S.-Bertin	1193	1193	Transaction	Acte 170
Comtes de Hainaut	S.-Bertin	1193	1193	Transaction	DiBe 314
Comtes de Hainaut	S.-Bertin	1193	1193	Transaction	Acte 170
Havesquerque	S.-Bertin	1193	1193	Transaction	Acte 170
Havesquerque	S.-Bertin	1193	1193	Transaction	DiBe 314
Michel, connetable	S.-Bertin	1189	1189	Transaction	DiBe 6792
Chatelain Gand	S.-Bertin	1185	1185	Souscription	DiBe 3502
Chatelain Gand	S.-Bertin	1187	1187	Souscription	DiBe 2974
Comtes de Flandre	S.-Calixte Cysoing	1177	1177	Transaction	DiBe 3717
Comtes de Flandre	S.-Calixte Cysoing	1179	1179	Transaction	DiBe 7148
Comtes de Flandre	S.-Calixte Cysoing	1182	1182	Transaction	DiBe 7153
Comtes de Flandre	S.-Calixte Cysoing	1190	1190	Transaction	DiBe 3720
Comtes de Hainaut	S.-Calixte Cysoing	1172	1172	Transaction	Acte 86
Comtes de Hainaut	S.-Calixte Cysoing	1188	1188	Transaction	Acte 138
EP Arras	S.-Calixte Cysoing	1183	1183	Transaction	DiBe 7150
Bruille	S.-Calixte Cysoing	1188	1188	Transaction	DiBe 7158
Marchiennes	S.-Calixte Cysoing	1182	1182	Transaction	DiBe 7156
Bruille	S.-Calixte Cysoing	1188	1188	Transaction	Acte 138
Bruille	S.-Calixte Cysoing	1188	1188	Transaction	DiBe 7158
Comtes de Flandre	S.-Corneille Ninove	1176	1176	Transaction	DiBe 2859
Comtes de Flandre	S.-Corneille Ninove	1177	1177	Transaction	DiBe 2861
Comtes de Flandre	S.-Corneille Ninove	1182	1182	Transaction	DiBe 2868
Comtes de Hainaut	S.-Corneille Ninove	1187	1187	Transaction	Acte 136
EP Cambrai	S.-Corneille Ninove	1179	1179	Transaction	DiBe 2865
EP Cambrai	S.-Corneille Ninove	1189	1189	Transaction	DiBe 2883
CS Tournai	S.-Corneille Ninove	1187	1187	Transaction	Acte 136
Gavere	S.-Corneille Ninove	1190	1190	Transaction	DiBe 2884
Comtes de Louvain	S.-Corneille Ninove	1178	1178	Transaction	DiBe 2862
Michel, connetable	S.-Corneille Ninove	1181	1181	Transaction	DiBe 4655
Michel, connetable	S.-Corneille Ninove	1181	1181	Transaction	DiBe 2867
Roeulx	S.-Corneille Ninove	1185	1185	Transaction	DiBe 2875
Trazegnies	S.-Corneille Ninove	1185	1185	Transaction	DiBe 2876
Comtes de Hainaut	S.-Croix Bruges	1194	1194	Souscription	Acte 176
Comtes de Hainaut	S.-Croix Bruges	1194	1194	Transaction	Acte 176
AB SDBroqueroie	S.-Denis Broqueroie	1195	1195	Appartenance instit.	Acte 179
EP Cambrai	S.-Denis Broqueroie	1186	1186	Transaction	DiBe 10824
EP Cambrai	S.-Denis Broqueroie	1186	1186	Transaction	DiBe 10824
AB SDBroqueroie	S.-Denis Broqueroie	1174	1174	Appartenance instit.	Acte 91
Comtes de Hainaut	S.-Denis Broqueroie	1193	1193	Souscription	DiBe 3047
Strepy	S.-Feuillien Roeulx	1181	1181	Transaction	DiBe 10880
Strepy	S.-Feuillien Roeulx	1181	1181	Transaction	DiBe 1088
Strepy	S.-Feuillien Roeulx	1182	1182	Transaction	Acte 122
Boussoit	S.-Feuillien Roeulx	1182	1182	Transaction	Acte 122
Comtes de Hainaut	S.-Feuillien Roeulx	1174	1174	Transaction	Acte 91
Comtes de Hainaut	S.-Feuillien Roeulx	1182	1182	Transaction	Acte 122
EP Cambrai	S.-Feuillien Roeulx	1177	1177	Transaction	DiBe 10876
EP Cambrai	S.-Feuillien Roeulx	1177	1177	Transaction	DiBe 10877
EP Cambrai	S.-Feuillien Roeulx	1181	1181	Transaction	DiBe 10880
EP Cambrai	S.-Feuillien Roeulx	1181	1181	Transaction	DiBe 10880
EP Cambrai	S.-Feuillien Roeulx	1187	1187	Transaction	DiBe 10882
Roeulx	S.-Feuillien Roeulx	1174	1174	Transaction	Acte 91
Roeulx	S.-Feuillien Roeulx	1189	1189	Transaction	DiBe 10884
Roeulx	S.-Feuillien Roeulx	1190	1190	Transaction	DiBe 10889
Roeulx	S.-Feuillien Roeulx	1174	1174	Transaction	Acte 91
Lens	S.-Feuillien Roeulx	1189	1189	Souscription	DiBe 10884
Gages	S.-Feuillien Roeulx	1189	1189	Souscription	DiBe 10884
Roeulx	S.-Feuillien Roeulx	1174	1174	Transaction	Acte 91
Roeulx	S.-Feuillien Roeulx	1177	1177	Transaction	DiBe 10877
AB Le Roeulx	S.-Feuillien Roeulx	1195	1195	Appartenance instit.	Acte 180
S.-Gertrude de Nivelles	S.-Feuillien Roeulx	1178	1178	Transaction	DiBe 10879
S.-Gertrude de Nivelles	S.-Feuillien Roeulx	1185	1185	Transaction	DiBe 10881
S.-Waudru Mons	S.-Feuillien Roeulx	1187	1187	Transaction	DiBe 2180
CA S.-Germain Mons	S.-Germain Mons	1172	1195	Appartenance instit.	Acte 182
CA S.-Germain Mons	S.-Germain Mons	1193	1193	Transaction	DiBe 11361
DO SG Mons	S.-Germain Mons	1192	1195	Appartenance instit.	Acte 164
Empereur	S.-Gertrude de Nivelles	1182	1182	Transaction	DiBe 3753
Morialme	S.-Gertrude de Nivelles	1189	1189	Transaction	DiBe 3698
PR Nivelles	S.-Gertrude de Nivelles	1189	1189	Souscription	Acte 150
CA SG Cambrai	S.-Gery Cambrai	1192	1192	Appartenance instit.	Acte 168
CA SG Cambrai	S.-Gery Cambrai	1192	1192	Appartenance instit.	Acte 168
Empereur	S.-Gery Cambrai	1182	1182	Transaction	DiBe 8682
EP Cambrai	S.-Gery Cambrai	1175	1175	Transaction	DiBe 11506
EP Cambrai	S.-Gery Cambrai	1177	1177	Transaction	DiBe 11583
EP Cambrai	S.-Gery Cambrai	1182	1182	Transaction	DiBe 11507
EP Cambrai	S.-Gery Cambrai	1191	1191	Transaction	DiBe 12524
DO SG Cambrai	S.-Gery Cambrai	1192	1192	Appartenance instit.	Acte 168
CA SG Cambrai	S.-Gery Cambrai	1192	1192	Appartenance instit.	Acte 168
CA SG Cambrai	S.-Gery Cambrai	1176	1176	Appartenance instit.	Acte 97
AB Cambron	S.-Ghislain	1182	1182	Transaction	DiBe 2812
AB Cambron	S.-Ghislain	1182	1182	Transaction	DiBe 2813
Bonne-esperance	S.-Ghislain	1189	1189	Transaction	DiBe 11818
Cambron	S.-Ghislain	1182	1182	Transaction	DiBe 2812
EP Cambrai	S.-Ghislain	1180	1180	Transaction	DiBe 3935
EP Cambrai	S.-Ghislain	1182	1182	Transaction	DiBe 2813
EP Cambrai	S.-Ghislain	1185	1185	Transaction	DiBe 11936
EP Cambrai	S.-Ghislain	1190	1190	Transaction	DiBe 10696
EP Cambrai	S.-Ghislain	1191	1191	Transaction	DiBe 3202
AB Aulne	S.-Ghislain	1182	1182	Transaction	DiBe 3187
AB Aulne	S.-Ghislain	1183	1183	Transaction	DiBe 11519
Chatelain Beaumont	S.-Ghislain	1189	1189	Transaction	DiBe 11818
AB S.-Ghislain	S.-Ghislain	1174	1174	Appartenance instit.	Acte 91
Hautmont	S.-Ghislain	1185	1185	Conflit	DiBe 11936
Empereur	S.-Ghislain	1191	1191	Transaction	DiBe 3939
AB S.-Ghislain	S.-Ghislain	1195	1195	Appartenance instit.	Acte 180
AB S.-Ghislain	S.-Ghislain	1176	1189	Appartenance instit.	Acte 98
ND Cambrai	S.-Ghislain	1182	1182	Conflit	DiBe 3187
S.-Gery Cambrai	S.-Ghislain	1174	1174	Transaction	DiBe 11521
Anchin	S.-Jean Valenciennes	1180	1180	Transaction	DiBe 10440
Bonne-esperance	S.-Jean Valenciennes	1195	1195	Conflit	DiBe 5879
Comtes de Hainaut	S.-Jean Valenciennes	1185	1185	Transaction	Acte 131
EP Cambrai	S.-Jean Valenciennes	1176	1176	Transaction	DiBe 8697
CS Tournai	S.-Jean Valenciennes	1190	1190	Transaction	DiBe 11810
AB SJB Valenciennes	S.-Jean Valenciennes	1172	1176	Appartenance instit.	Acte 88
Prouvy	S.-Jean Valenciennes	1185	1185	Transaction	Acte 131
AB SJB Valenciennes	S.-Jean Valenciennes	1195	1195	Appartenance instit.	Acte 180
Comtes de Hainaut	S.-Pierre Lobbes	1176	1176	Conflit	Acte 98
Comtes de Hainaut	S.-Pierre Lobbes	1176	1176	Transaction	Acte 98
EP Cambrai	S.-Pierre Lobbes	1176	1176	Transaction	DiBe 4379
EP Cambrai	S.-Pierre Lobbes	1189	1189	Transaction	DiBe 11479
AB Lobbes	S.-Pierre Lobbes	1176	1176	Appartenance instit.	Acte 98
Barbençon	S.-Pierre Lobbes	1189	1189	Transaction	DiBe 11478
Gommegnies	S.-Sepulcre de Cambrai	1189	1189	Transaction	Acte 149
Gommegnies	S.-Sepulcre de Cambrai	1189	1189	Transaction	DiBe 10649
Gommegnies	S.-Sepulcre de Cambrai	1189	1189	Transaction	DiBe 10649
Comtes de Hainaut	S.-Sepulcre de Cambrai	1189	1189	Transaction	Acte 149
Empereur	S.-Sepulcre de Cambrai	1182	1182	Transaction	DiBe 8682
EP Cambrai	S.-Sepulcre de Cambrai	1176	1176	Transaction	DiBe 10646
EP Cambrai	S.-Sepulcre de Cambrai	1177	1177	Transaction	DiBe 11583
EP Cambrai	S.-Sepulcre de Cambrai	1185	1185	Transaction	DiBe 10648
EP Cambrai	S.-Sepulcre de Cambrai	1185	1185	Transaction	DiBe 10648
EP Cambrai	S.-Sepulcre de Cambrai	1189	1189	Transaction	DiBe 10649
EP Cambrai	S.-Sepulcre de Cambrai	1189	1189	Transaction	DiBe 10649
EP Cambrai	S.-Sepulcre de Cambrai	1189	1189	Transaction	DiBe 10649
Saint-Aubert	S.-Sepulcre de Cambrai	1176	1176	Conflit	DiBe 10646
Saint-Aubert	S.-Sepulcre de Cambrai	1173	1173	Transaction	DiBe 5077
Saint-Aubert	S.-Sepulcre de Cambrai	1175	1175	Transaction	DiBe 10650
Hautmont	S.-Sepulcre de Cambrai	1185	1185	Conflit	DiBe 10648
S.-Gery Cambrai	S.-Sepulcre de Cambrai	1177	1177	Conflit	DiBe 11583
Croisilles	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Croisilles	S.-Vaast Arras	1188	1188	Transaction	DiBe 9125
Maire SV Arras	S.-Vaast Arras	1184	1184	Souscription	Acte 129
becquerel	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Vaverella	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Comtes de Flandre	S.-Vaast Arras	1174	1174	Transaction	DiBe 3723
Comtes de Flandre	S.-Vaast Arras	1177	1177	Transaction	DiiBe 8510
Comtes de Flandre	S.-Vaast Arras	1180	1180	Transaction	DiiBe 8513
Comtes de Flandre	S.-Vaast Arras	1182	1182	Transaction	DiiBe 8514
Comtes de Flandre	S.-Vaast Arras	1183	1183	Transaction	DiBe 8526
Comtes de Hainaut	S.-Vaast Arras	1176	1176	Transaction	Acte 97
LA Arras	S.-Vaast Arras	1184	1184	Souscription	Acte 129
CU Gerard	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Hautmont	S.-Vaast Arras	1186	1186	Transaction	DiBe 11358
CS Lille	S.-Vaast Arras	1184	1184	Souscription	Acte 129
AB S.-Vaast	S.-Vaast Arras	1184	1184	Appartenance instit.	Acte 129
REX France	S.-Vaast Arras	1192	1192	Transaction	DiBe 6264
Bavin	S.-Vaast Arras	1184	1184	Souscription	Acte 129
DO Valenciennes	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Walcher Lespais	S.-Vaast Arras	1184	1184	Souscription	Acte 129
DO Bavay	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Wicbert, maire	S.-Vaast Arras	1184	1184	Souscription	Acte 129
Yrvillers	S.-Vaast Arras	1184	1184	Souscription	Acte 129
AB Cambron	S.-Vincent Soignies	1180	1180	Transaction	DiBe 2737
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
Cambron	S.-Vincent Soignies	1180	1180	Transaction	DiBe 2737
Cambron	S.-Vincent Soignies	1180	1180	Transaction	DiBe 2781
Comtes de Hainaut	S.-Vincent Soignies	1195	1195	Transaction	Acte 180
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
EP Cambrai	S.-Vincent Soignies	1180	1180	Transaction	DiBe 2781
EP Cambrai	S.-Vincent Soignies	1180	1180	Transaction	DiBe 2781
PR Soignies	S.-Vincent Soignies	1188	1195	Appartenance instit.	Acte 142
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
CA SV Soignies	S.-Vincent Soignies	1195	1195	Appartenance instit.	Acte 180
Trazegnies	S.-Vincent Soignies	1189	1189	Transaction	DiBe 36151
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1195	1195	Appartenance instit.	Acte 180
CA SW Mons	S.-Waudru Mons	1195	1195	Appartenance instit.	Acte 180
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
Chatelain Mons	S.-Waudru Mons	1195	1195	Transaction	Acte 179
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
Comtes de Hainaut	S.-Waudru Mons	1195	1195	Souscription	Acte 180
Comtes de Hainaut	S.-Waudru Mons	1172	1172	Transaction	Acte 85
Comtes de Hainaut	S.-Waudru Mons	1192	1192	Transaction	Acte 161
Comtes de Hainaut	S.-Waudru Mons	1192	1192	Transaction	Acte 162
Comtes de Hainaut	S.-Waudru Mons	1192	1192	Transaction	Acte 164
Comtes de Hainaut	S.-Waudru Mons	1193	1193	Transaction	Acte 171
Comtes de Hainaut	S.-Waudru Mons	1195	1195	Transaction	Acte 179
Comtes de Hainaut	S.-Waudru Mons	1195	1195	Transaction	Acte 181
Comtes de Hainaut	S.-Waudru Mons	1195	1195	Transaction	Acte 183
Comtes de Hainaut	S.-Waudru Mons	1195	1195	Transaction	Acte 184
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
EP Cambrai	S.-Waudru Mons	1186	1186	Transaction	DiBe 2179
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1195	1195	Appartenance instit.	Acte 180
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
Gages	S.-Waudru Mons	1192	1192	Transaction	Acte 162
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1195	1195	Appartenance instit.	Acte 180
CA SW Mons	S.-Waudru Mons	1172	1172	Transaction	Acte 85
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
CA SW Mons	S.-Waudru Mons	1192	1192	Appartenance instit.	Acte 164
Roeulx	S.-Waudru Mons	1188	1188	Appartenance instit.	Acte 142
CA SW Mons	S.-Waudru Mons	1192	1195	Appartenance instit.	Acte 164
CA SW Mons	S.-Waudru Mons	1172	1172	Appartenance instit.	Acte 85
Comtes de Hainaut	S.Aubert Cambrai	1182	1182	Transaction	Acte 123
EP Cambrai	S.Aubert Cambrai	1182	1182	Transaction	Acte 123
Honnecourt	S.Aubert Cambrai	1182	1182	Transaction	Acte 123
Comtes de Hainaut	Blicquy	1176	1176	Transaction	Acte 100
Comtes de Hainaut	Houdain	1176	1176	Transaction	Acte 98
Comtes de Hainaut	Solre-S.-Gery, communaute	1195	1195	Transaction	Acte 187
Walincourt	Vaucelles	1177	1177	Transaction	DiBe 10742
Comtes de Flandre	Vaucelles	1172	1172	Transaction	DiBe 8542
Comtes de Flandre	Vaucelles	1173	1173	Transaction	DiBe 10081
Comtes de Flandre	Vaucelles	1177	1177	Transaction	DiBe 10105
Comtes de Flandre	Vaucelles	1180	1180	Transaction	DiBe 10150
Comtes de Flandre	Vaucelles	1182	1182	Transaction	DiBe 10072
Comtes de Flandre	Vaucelles	1189	1189	Transaction	DiBe 3549
Comtes de Hainaut	Vaucelles	1180	1180	Transaction	Acte 111
Comtes de Hainaut	Vaucelles	1180	1180	Transaction	Acte 111
Comtes de Hainaut	Vaucelles	1195	1195	Transaction	DiBe 295
DO Cambrai	Vaucelles	1181	1181	Transaction	DiBe 11981
DO Cambrai	Vaucelles	1190	1190	Transaction	DiBe 7276
Empereur	Vaucelles	1171	1171	Transaction	DiBe 7050
EP Cambrai	Vaucelles	1177	1177	Transaction	DiBe 11980
EP Cambrai	Vaucelles	1180	1180	Transaction	DiBe 10747
EP Cambrai	Vaucelles	1181	1181	Transaction	DiBe 10751
EP Cambrai	Vaucelles	1184	1184	Transaction	DiBe 10754
EP Cambrai	Vaucelles	1189	1189	Transaction	DiBe 10760
Bousies	Vaucelles	1181	1181	Transaction	DiBe 10753
Honnecourt	Vaucelles	1179	1179	Transaction	DiBe 12496
Honnecourt	Vaucelles	1180	1180	Transaction	DiBe 10749
Honnecourt	Vaucelles	1184	1184	Transaction	DiBe 10755
Saint-Aubert	Vaucelles	1179	1179	Transaction	DiBe 10746
Saint-Aubert	Vaucelles	1174	1174	Transaction	DiBe 12495
Saint-Aubert	Vaucelles	1174	1174	Transaction	DiBe 12530
ND Cambrai	Vaucelles	1181	1181	Transaction	DiBe 11981
ND Cambrai	Vaucelles	1190	1190	Transaction	DiBe 7276
REX France	Vaucelles	1185	1185	Transaction	DiBe 7070
REX France	Vaucelles	1185	1185	Transaction	DiBe 6247
REX France	Vaucelles	1185	1185	Transaction	DiBe 6249
REX France	Vaucelles	1192	1192	Transaction	DiBe 10768
S.-Aubert Cambrai	Vaucelles	1173	1173	Transaction	DiBe 10737
S.-Aubert Cambrai	Vaucelles	1176	1176	Transaction	DiBe 10738
Aubert le Comte	Vicoigne	1174	1174	Transaction	Acte 94
Comtes de Hainaut	Vicoigne	1172	1172	Transaction	Acte 88
Comtes de Hainaut	Vicoigne	1172	1172	Transaction	Acte 88
Comtes de Hainaut	Vicoigne	1174	1174	Transaction	Acte 94
Comtes de Hainaut	Vicoigne	1174	1174	Transaction	Acte 94
Comtes de Hainaut	Vicoigne	1176	1176	Transaction	Acte 101
Comtes de Hainaut	Vicoigne	1176	1176	Transaction	Acte 101
Comtes de Hainaut	Vicoigne	1187	1187	Transaction	Acte 135
Comtes de Hainaut	Vicoigne	1188	1188	Transaction	Acte 141
Comtes de Hainaut	Vicoigne	1188	1188	Transaction	Acte 141
Crespin	Vicoigne	1180	1180	Transaction	DiBe 12052
DO Cambrai	Vicoigne	1175	1175	Transaction	DiBe 12017
Ermengarde, veuve	Vicoigne	1188	1188	Transaction	Acte 141
EP Arras	Vicoigne	1181	1181	Transaction	DiBe 9794
Saint-Aubert	Vicoigne	1190	1190	Conflit	DiBe 3043
Saint-Aubert	Vicoigne	1177	1177	Transaction	DiBe 12056
Comtes de Hainaut	Vicoigne	1187	1187	Transaction	Acte 135
S.-Aubert Cambrai	Vicoigne	1174	1174	Transaction	DiBe 7266
